序号,流水号,平台会员编号,手机号(选填),证件号码,会员姓名,卡号(选填),用户角色,授权类型列表(选填枚举类型地址符号隔开),证件类型(选填默认PRC_ID)
366,2282972127051252742,U2262966416648963093,,330281198605120091,测试349546,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
367,2282972127051252743,U2262966416648963094,,330281198605120091,测试349616,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
368,2282972127051252744,U2262966416648963095,,330281198605120091,测试34962,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
369,2282972127051252745,U2262966416648963096,,330281198605120091,测试349815,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
370,2282972127051252746,U2262966416648963097,,330281198605120091,测试350476,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
371,2282972127051252747,U2262966416648963098,,330281198605120091,测试350632,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
372,2282972127051252748,U2262966416648963099,,330281198605120091,测试350647,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
373,2282972127051252749,U2262966416648963100,,330281198605120091,测试350706,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
374,2282972127051252750,U2262966416648963101,,330281198605120091,测试351418,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
375,2282972127051252751,U2262966416648963102,,330281198605120091,测试351430,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
376,2282972127051252752,U2262966416648963103,,330281198605120091,测试352503,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
377,2282972127051252753,U2262966416648963104,,330281198605120091,测试352682,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
378,2282972127051252754,U2262966416648963105,,330281198605120091,测试352722,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
379,2282972127051252755,U2262966416648963106,,330281198605120091,测试352783,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
380,2282972127051252756,U2262966416648963107,,330281198605120091,测试352792,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
381,2282972127051252757,U2262966416648963108,,330281198605120091,测试352795,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
382,2282972127051252758,U2262966416648963109,,330281198605120091,测试353634,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
383,2282972127059641349,U2262966416648963110,,330281198605120091,测试353643,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
384,2282972127059641350,U2262966416648963111,,330281198605120091,测试353649,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
385,2282972127059641351,U2262966416648963112,,330281198605120091,测试353939,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
386,2282972127059641352,U2262966416648963113,,330281198605120091,测试356403,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
387,2282972127059641353,U2262966416648963114,,330281198605120091,测试356598,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
388,2282972127059641354,U2262966416648963115,,330281198605120091,测试358597,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
389,2282972127059641355,U2262966416648963116,,330281198605120091,测试358608,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
390,2282972127059641356,U2262966416648963117,,330281198605120091,测试358618,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
391,2282972127059641357,U2262966416648963118,,330281198605120091,测试358672,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
392,2282972127059641358,U2262966416648963119,,330281198605120091,测试3587,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
393,2282972127059641359,U2262966416648963120,,330281198605120091,测试359675,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
394,2282972127059641360,U2262966416648963121,,330281198605120091,测试359880,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
395,2282972127059641361,U2262966416648963122,,330281198605120091,测试360206,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
396,2282972127059641362,U2262966416648963123,,330281198605120091,测试360902,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
397,2282972127059641363,U2262966416648963124,,330281198605120091,测试360964,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
398,2282972127059641364,U2262966416648963125,,330281198605120091,测试361000,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
399,2282972127059641365,U2262966416648963126,,330281198605120091,测试361232,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
400,2282972127059641366,U2262966416648963127,,330281198605120091,测试361345,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9274,2282972130540913684,U2262966417127113768,,330281198605120091,测试1541653,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9275,2282972130540913685,U2262966417127113769,,330281198605120091,测试1541915,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9276,2282972130540913686,U2262966417127113770,,330281198605120091,测试1542105,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9277,2282972130540913687,U2262966417127113771,,330281198605120091,测试1542335,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9278,2282972130540913688,U2262966417127113772,,330281198605120091,测试1542429,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9279,2282972130540913689,U2262966417127113773,,330281198605120091,测试1543835,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9280,2282972130540913690,U2262966417127113774,,330281198605120091,测试1544003,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9281,2282972130540913691,U2262966417127113775,,330281198605120091,测试1544031,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9282,2282972130540913692,U2262966417127113776,,330281198605120091,测试1543369,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9283,2282972130540913693,U2262966417127113777,,330281198605120091,测试1543629,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9284,2282972130540913694,U2262966417127113778,,330281198605120091,测试1544221,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9285,2282972130540913695,U2262966417127113779,,330281198605120091,测试1543811,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9286,2282972130549302278,U2262966417127113780,,330281198605120091,测试1543799,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9287,2282972130549302279,U2262966417127113781,,330281198605120091,测试1544381,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9288,2282972130549302280,U2262966417127113782,,330281198605120091,测试1544373,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9289,2282972130549302281,U2262966417127113783,,330281198605120091,测试1543681,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9290,2282972130549302282,U2262966417127113784,,330281198605120091,测试1544443,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9291,2282972130549302283,U2262966417127113785,,330281198605120091,测试1543887,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9292,2282972130549302284,U2262966417127113786,,330281198605120091,测试1544081,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9293,2282972130549302285,U2262966417127113787,,330281198605120091,测试1544309,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9294,2282972130549302286,U2262966417127113788,,330281198605120091,测试1544285,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9295,2282972130549302287,U2262966417127113789,,330281198605120091,测试1544389,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9296,2282972130549302288,U2262966417127113790,,330281198605120091,测试1544743,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9297,2282972130549302289,U2262966417127113791,,330281198605120091,测试1544473,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9298,2282972130549302290,U2262966417127113792,,330281198605120091,测试1544521,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9299,2282972130549302291,U2262966417127113793,,330281198605120091,测试1544881,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9300,2282972130549302292,U2262966417127113794,,330281198605120091,测试1544439,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9301,2282972130549302293,U2262966417127113795,,330281198605120091,测试1544759,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9302,2282972130549302294,U2262966417127113796,,330281198605120091,测试1545045,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9303,2282972130549302295,U2262966417127113797,,330281198605120091,测试1544725,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9304,2282972130549302296,U2262966417127113798,,330281198605120091,测试1544935,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9305,2282972130549302297,U2262966417127113799,,330281198605120091,测试1546117,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9306,2282972130549302298,U2262966417127113800,,330281198605120091,测试1546953,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9307,2282972130549302299,U2262966417127113801,,330281198605120091,测试1549201,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9308,2282972130549302300,U2262966417127113802,,330281198605120091,测试1549239,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9309,2282972130549302301,U2262966417127113803,,330281198605120091,测试1549263,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9310,2282972130557690884,U2262966417127113804,,330281198605120091,测试1549167,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9311,2282972130557690885,U2262966417127113805,,330281198605120091,测试1549575,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9312,2282972130557690886,U2262966417127113806,,330281198605120091,测试1549091,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
401,2282972127059641367,U2262966416648963128,,330281198605120091,测试361554,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
402,2282972127059641368,U2262966416648963129,,330281198605120091,测试362451,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
403,2282972127059641369,U2262966416648963130,,330281198605120091,测试362655,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
404,2282972127059641370,U2262966416648963131,,330281198605120091,测试362822,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
405,2282972127059641371,U2262966416648963132,,330281198605120091,测试363165,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
406,2282972127068029956,U2262966416648963133,,330281198605120091,测试363270,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
407,2282972127068029957,U2262966416648963134,,330281198605120091,测试363294,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
408,2282972127068029958,U2262966416648963135,,330281198605120091,测试363392,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
409,2282972127068029959,U2262966416648963136,,330281198605120091,测试368170,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
410,2282972127068029960,U2262966416648963137,,330281198605120091,测试368510,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
411,2282972127068029961,U2262966416648963138,,330281198605120091,测试369667,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
412,2282972127068029962,U2262966416648963139,,330281198605120091,测试369925,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
413,2282972127068029963,U2262966416648963140,,330281198605120091,测试369996,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
414,2282972127068029964,U2262966416648963141,,330281198605120091,测试370198,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
415,2282972127068029965,U2262966416648963142,,330281198605120091,测试370437,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
416,2282972127068029966,U2262966416648963143,,330281198605120091,测试370672,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
417,2282972127068029967,U2262966416648963144,,330281198605120091,测试371396,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
418,2282972127068029968,U2262966416648963145,,330281198605120091,测试371435,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
419,2282972127068029969,U2262966416648963146,,330281198605120091,测试371552,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
420,2282972127068029970,U2262966416648963147,,330281198605120091,测试371612,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
421,2282972127068029971,U2262966416648963148,,330281198605120091,测试371622,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
422,2282972127068029972,U2262966416648963149,,330281198605120091,测试373496,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
423,2282972127068029973,U2262966416648963150,,330281198605120091,测试375329,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
424,2282972127068029974,U2262966416648963151,,330281198605120091,测试380307,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
425,2282972127068029975,U2262966416648963152,,330281198605120091,测试380416,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
426,2282972127068029976,U2262966416648963153,,330281198605120091,测试380600,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
427,2282972127068029977,U2262966416648963154,,330281198605120091,测试380928,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
428,2282972127068029978,U2262966416648963155,,330281198605120091,测试381086,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
429,2282972127076418565,U2262966416648963156,,330281198605120091,测试382097,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
430,2282972127076418566,U2262966416648963157,,330281198605120091,测试382204,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
431,2282972127076418567,U2262966416648963158,,330281198605120091,测试382237,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
432,2282972127076418568,U2262966416648963159,,330281198605120091,测试383730,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
433,2282972127076418569,U2262966416648963160,,330281198605120091,测试385058,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
434,2282972127076418570,U2262966416648963161,,330281198605120091,测试387737,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
435,2282972127076418571,U2262966416648963162,,330281198605120091,测试390045,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
436,2282972127076418572,U2262966416648963163,,330281198605120091,测试400625,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
437,2282972127076418573,U2262966416648963164,,330281198605120091,测试401759,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
438,2282972127076418574,U2262966416648963165,,330281198605120091,测试401895,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
439,2282972127076418575,U2262966416648963166,,330281198605120091,测试402189,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
440,2282972127076418576,U2262966416648963167,,330281198605120091,测试402230,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9313,2282972130557690887,U2262966417127113807,,330281198605120091,测试1549399,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9314,2282972130557690888,U2262966417127113808,,330281198605120091,测试1549533,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9315,2282972130557690889,U2262966417127113809,,330281198605120091,测试1549353,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9316,2282972130557690890,U2262966417127113810,,330281198605120091,测试1549217,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9317,2282972130557690891,U2262966417127113811,,330281198605120091,测试1550035,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9318,2282972130557690892,U2262966417127113812,,330281198605120091,测试1549473,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9319,2282972130557690893,U2262966417127113813,,330281198605120091,测试1549537,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9320,2282972130557690894,U2262966417127113814,,330281198605120091,测试1550027,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9321,2282972130557690895,U2262966417127113815,,330281198605120091,测试1550031,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9322,2282972130557690896,U2262966417127113816,,330281198605120091,测试1549551,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9323,2282972130557690897,U2262966417127113817,,330281198605120091,测试1549461,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9324,2282972130557690898,U2262966417127113818,,330281198605120091,测试1549937,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9325,2282972130557690899,U2262966417127113819,,330281198605120091,测试1549623,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9326,2282972130557690900,U2262966417127113820,,330281198605120091,测试1549903,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9327,2282972130557690901,U2262966417127113821,,330281198605120091,测试1550001,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9328,2282972130557690902,U2262966417127113822,,330281198605120091,测试1550429,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9329,2282972130557690903,U2262966417127113823,,330281198605120091,测试1550011,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9330,2282972130557690904,U2262966417127113824,,330281198605120091,测试1550007,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9331,2282972130557690905,U2262966417127113825,,330281198605120091,测试1550451,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9332,2282972130557690906,U2262966417127113826,,330281198605120091,测试1550403,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9333,2282972130557690907,U2262966417127113827,,330281198605120091,测试1550307,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9334,2282972130557690908,U2262966417127113828,,330281198605120091,测试1550485,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
9335,2282972130566079495,U2262966417127113829,,330281198605120091,测试1550491,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
